"","CommonName","ScientificName","Order","Family","MeanLog","SDLog","Median","SD"
"8519","Puerto Rican Lizard-Cuckoo","Coccyzus vieilloti","Cuculiformes","Cuculidae (Cuckoos)",8.49989601509124,2.30918342439646,4914.25780508013,10.0662014834982
"8520","Ultramarine Kingfisher","Todiramphus leucopygius","Coraciiformes","Alcedinidae (Kingfishers)",8.57417493918325,2.27971941714305,5293.1824386967,9.77393762541524
"8521","Stripe-cheeked Greenbul","Arizelocichla milanjensis","Passeriformes","Pycnonotidae (Bulbuls)",8.49858173083652,2.32615748055935,4907.80331586915,10.2385241224758
"8522","Palawan Blue Flycatcher","Cyornis lemprieri","Passeriformes","Muscicapidae (Old World Flycatchers)",8.51942429729818,2.31478682278102,5011.16798325359,10.122764745878
"8523","Whiskered Flowerpecker","Dicaeum proprium","Passeriformes","Dicaeidae (Flowerpeckers)",8.50247777501138,2.27932206632409,4926.96163097636,9.77005471478526
"8524","Moseley's Rockhopper Penguin","Eudyptes moseleyi","Sphenisciformes","Spheniscidae (Penguins)",8.49207084591404,2.28590346224209,4875.9529727324,9.83456737181017
"8525","Seven-colored Tanager","Tangara fastuosa","Passeriformes","Thraupidae (Tanagers and Allies)",8.44687565865087,2.33536792649688,4660.48900659096,10.3332611106108
"8526","Red-crested Malkoha","Dasylophus superciliosus","Cuculiformes","Cuculidae (Cuckoos)",8.50625893614872,2.33419380843519,4945.62653208196,10.3211357617932
"8527","Creamy-crested Spinetail","Cranioleuca albicapilla","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",8.51288248628719,2.28625922514967,4978.49286312151,9.83806676853398
"8528","Puerto Rican Vireo","Vireo latimeri","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",8.49576102065429,2.3284299319926,4893.97933097695,10.2618171273796
"8529","Solomons Boobook","Ninox jacquinoti","Strigiformes","Strigidae (Owls)",8.49588343367471,2.30616070739798,4894.57845443821,10.0358201453898
"8530","Visayan Fantail","Rhipidura albiventris","Passeriformes","Rhipiduridae (Fantails)",8.44337994345667,2.36061768344156,4644.22570685171,10.5974953285902
"8531","Antillean Crested Hummingbird","Orthorhyncus cristatus","Caprimulgiformes","Trochilidae (Hummingbirds)",8.45708164730487,2.2816163934669,4708.29745577388,9.7924961506576
"8532","Seram Mountain-Pigeon","Gymnophaps stalkeri","Columbiformes","Columbidae (Pigeons and Doves)",8.48983806995371,2.26568310835143,4865.07820712659,9.63770595039037
"8533","Omao","Myadestes obscurus","Passeriformes","Turdidae (Thrushes and Allies)",8.47846505823952,2.26880705792491,4810.06106400962,9.66786073427201
"8534","Golden-plumed Parakeet","Leptosittaca branickii","Psittaciformes","Psittacidae (New World and African Parrots)",8.52725090895863,2.3086305132688,5050.54233189969,10.060637307074
"8535","Rio Branco Antbird","Cercomacra carbonaria","Passeriformes","Thamnophilidae (Typical Antbirds)",8.4724693427314,2.29596116423982,4781.30759125163,9.93397961102892
"8536","Pelzeln's Tody-Tyrant","Hemitriccus inornatus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.47425701545664,2.27177248042463,4789.8626489668,9.6965725763485
"8537","Andaman Coucal","Centropus andamanensis","Cuculiformes","Cuculidae (Cuckoos)",8.44209352025478,2.30326336379749,4638.25510832922,10.006785008811
"8538","Black Partridge","Melanoperdix niger","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",8.47757278141113,2.31189795338646,4805.77107219385,10.0935636000717
"8539","Venezuelan Bristle-Tyrant","Phylloscartes venezuelanus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.48381684802087,2.34864974424223,4835.87250676062,10.4714210781287
"8540","Yellow-shouldered Blackbird","Agelaius xanthomus","Passeriformes","Icteridae (Troupials and Allies)",8.50337801019347,1.74824174110242,4931.39905223904,5.74449348454088
"8541","Bolivian Warbling-Finch","Poospiza boliviana","Passeriformes","Thraupidae (Tanagers and Allies)",8.46244698075098,2.30895663694276,4733.626931366,10.0639188541409
"8542","Gray-cheeked Parakeet","Brotogeris pyrrhoptera","Psittaciformes","Psittacidae (New World and African Parrots)",8.49764413934579,2.25901843998135,4903.20395773846,9.57368740453491
"8543","Tawny-capped Euphonia","Euphonia anneae","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",8.47168480568257,2.25420259203204,4777.55794936326,9.52769282203202
"8544","Yellow-billed Parrot","Amazona collaria","Psittaciformes","Psittacidae (New World and African Parrots)",8.45123785247723,2.27208488558148,4680.86336911433,9.69960230885247
"8545","Yucatan Vireo","Vireo magister","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",8.46675537690434,2.28158488431088,4754.06526803893,9.79218760222965
"8546","Vietnamese Cutia","Cutia legalleni","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",8.50285273366725,2.30885167231358,4928.80938428096,10.0628625540684
"8547","Olive-capped Flowerpecker","Dicaeum nigrilore","Passeriformes","Dicaeidae (Flowerpeckers)",8.51029316996003,2.26631115459856,4965.61864517076,9.6437607765999
"8548","Sunda Honeyeater","Lichmera lombokia","Passeriformes","Meliphagidae (Honeyeaters)",8.47893495898229,2.28408200376773,4812.32184640644,9.81667041995451
"8549","White-lined Honeyeater","Meliphaga albilineata","Passeriformes","Meliphagidae (Honeyeaters)",8.46879491312894,2.28811938171614,4763.77125085446,9.85638414434649
"8550","Wedge-tailed Hillstar","Oreotrochilus adela","Caprimulgiformes","Trochilidae (Hummingbirds)",8.48827096802536,2.30740898116738,4857.4601044174,10.0483554185303
"8551","Yellow-shouldered Grassquit","Loxipasser anoxanthus","Passeriformes","Thraupidae (Tanagers and Allies)",8.4535998337589,2.29741528845374,4691.93254822498,9.94843535900131
"8552","Blackish-breasted Babbler","Stachyris humei","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)",8.44263784371802,2.32823172426319,4640.7805066676,10.2597833574682
"8553","Black-crested Tit-Tyrant","Anairetes nigrocristatus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.45507253745454,2.29891585985183,4698.84746519055,9.96337490267943
"8554","Cuban Gnatcatcher","Polioptila lembeyei","Passeriformes","Polioptilidae (Gnatcatchers)",8.50972253523615,2.30300606889742,4962.78589905475,10.0042106452617
"8555","Gray-headed Piprites","Piprites griseiceps","Passeriformes","Pipridae (Manakins)",8.45709139298674,2.2843804932016,4708.34334156663,9.81960102970692
"8556","Dusky Chlorospingus","Chlorospingus semifuscus","Passeriformes","Passerellidae (New World Sparrows)",8.46171304390178,2.23535709445872,4730.15402273442,9.34982002506059
"8557","Black-capped Siskin","Spinus atriceps","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",8.49646703677917,2.3042988710204,4897.43577930997,10.0171524738318
"8558","Golden-breasted Puffleg","Eriocnemis mosquera","Caprimulgiformes","Trochilidae (Hummingbirds)",8.45665585765105,2.32105330095277,4706.29313816924,10.1863980001621
"8559","Buff-shouldered Widowbird","Euplectes psammacromius","Passeriformes","Ploceidae (Weavers and Allies)",8.4314350854426,2.26162865887992,4589.08109315471,9.59870946665018
"8560","Hainan Partridge","Arborophila ardens","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",8.42161243429091,2.25657709930217,4544.22481491702,9.55034327910055
"8561","Vogelkop Scrubwren","Sericornis rufescens","Passeriformes","Acanthizidae (Thornbills and Allies)",8.43614405046025,2.27407129068193,4610.74187539228,9.71888879739899
"8562","Blue-capped Kingfisher","Actenoides hombroni","Coraciiformes","Alcedinidae (Kingfishers)",8.46919859699162,2.32460395160629,4765.69469663983,10.2226306275137
"8563","Moustached Brushfinch","Atlapetes albofrenatus","Passeriformes","Passerellidae (New World Sparrows)",8.36614894600195,2.30468022972916,4299.04827591592,10.0209733306769
"8564","Sunda Warbler","Phylloscopus grammiceps","Passeriformes","Phylloscopidae (Leaf Warblers)",8.39251864197172,2.28777936344282,4413.92079216501,9.85303336332428
"8565","Arrowhead Warbler","Setophaga pharetra","Passeriformes","Parulidae (New World Warblers)",8.47146778650048,2.29058622123,4776.52124014163,9.88072827640587
"8566","Sulphur-winged Parakeet","Pyrrhura hoffmanni","Psittaciformes","Psittacidae (New World and African Parrots)",8.41485825036027,2.3138610152528,4513.63570322515,10.1133973509413
"8567","Gray-hooded Bush Tanager","Cnemoscopus rubrirostris","Passeriformes","Thraupidae (Tanagers and Allies)",8.3955602603553,2.28593107977122,4427.36669307368,9.83483898201157
"8568","Crested Ant-Tanager","Habia cristata","Passeriformes","Cardinalidae (Cardinals and Allies)",8.42507202830717,2.2552723314987,4559.9732137209,9.53789042448641
"8569","Pere David's Tit","Poecile davidi","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",8.38007356232623,2.28950258645,4359.32959683315,9.87002697479232
"8570","Buff-headed Coucal","Centropus milo","Cuculiformes","Cuculidae (Cuckoos)",8.42932029260527,2.26078035968452,4579.38639208434,9.59057034182735
"8571","Iiwi","Drepanis coccinea","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",8.41350214789421,2.28956815431204,4507.51889916106,9.87067415257614
"8572","Empress Brilliant","Heliodoxa imperatrix","Caprimulgiformes","Trochilidae (Hummingbirds)",8.39716925899893,2.23664036888368,4434.49605410571,9.36182611188126
"8573","White-collared Kite","Leptodon forbesi","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",8.40362929057966,2.24939481872594,4463.23576844389,9.48199577336166
"8574","Plain-winged Antwren","Myrmotherula behni","Passeriformes","Thamnophilidae (Typical Antbirds)",8.41610886514277,2.27291892279513,4519.28405397771,9.70769551268312
"8575","White-streaked Friarbird","Melitograis gilolensis","Passeriformes","Meliphagidae (Honeyeaters)",8.39814926233991,2.29525437315275,4438.84400520961,9.92696084347413
"8576","Black-faced Pitta","Pitta anerythra","Passeriformes","Pittidae (Pittas)",8.41176328424289,2.32672900982492,4499.68774901409,10.2443774111515
"8577","Papyrus Canary","Crithagra koliensis","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",8.39893706926017,2.26955062963446,4442.34233505816,9.67505215534321
"8578","Fiery-throated Hummingbird","Panterpe insignis","Caprimulgiformes","Trochilidae (Hummingbirds)",8.42840488809762,2.29936187617153,4575.19631923715,9.96781972164252
"8579","Purple-bibbed Whitetip","Urosticte benjamini","Caprimulgiformes","Trochilidae (Hummingbirds)",8.38674015177967,2.28917631748183,4388.48854492186,9.86680721655767
"8580","Vogelkop Bowerbird","Amblyornis inornata","Passeriformes","Ptilonorhynchidae (Bowerbirds)",8.36406958001854,2.32567215850269,4290.1182687641,10.2335563464746
"8581","Timor Green-Pigeon","Treron psittaceus","Columbiformes","Columbidae (Pigeons and Doves)",8.38062410979602,2.32554609161018,4361.7302754958,10.2322663151435
"8582","Gray-banded Munia","Lonchura vana","Passeriformes","Estrildidae (Waxbills and Allies)",8.37986547010725,2.3187990313815,4358.42254864218,10.1634609759407
"8583","Rockwarbler","Origma solitaria","Passeriformes","Acanthizidae (Thornbills and Allies)",8.38562826333114,2.32956472413216,4383.61174693233,10.2734687666373
"8584","Negros Scops-Owl","Otus nigrorum","Strigiformes","Strigidae (Owls)",8.39051066543448,2.29494935045875,4405.06663522179,9.92393335688385
"8585","Seram White-eye","Zosterops stalkeri","Passeriformes","Zosteropidae (White-eyes, Yuhinas, and Allies)",8.39859972972294,2.31236972260817,4440.84401008696,10.0983265561353
"8586","Spot-crowned Euphonia","Euphonia imitans","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",8.40704722358034,2.29673687153309,4478.51690934804,9.94168846098344
"8587","Andaman Bulbul","Brachypodius fuscoflavescens","Passeriformes","Pycnonotidae (Bulbuls)",8.34216722792483,1.68381582063417,4197.176129085,5.38606908259734
"8588","Ashy-headed Laughingthrush","Garrulax cinereifrons","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",8.36939362239255,2.33048904479111,4313.01995088304,10.2829691360749
"8589","Bahama Swallow","Tachycineta cyaneoviridis","Passeriformes","Hirundinidae (Swallows)",8.36003821709924,2.23212612937224,4272.8580595157,9.31965983249658
"8590","Rufous-naped Greenlet","Pachysylvia semibrunnea","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",8.36329644992705,2.32929486229812,4286.80273107059,10.2706967235651
"8591","Flamecrest","Regulus goodfellowi","Passeriformes","Regulidae (Kinglets)",8.35315948720341,2.24619455050126,4243.56708090268,9.4516993477829
"8592","Moluccan Hanging-Parrot","Loriculus amabilis","Psittaciformes","Psittaculidae (Old World Parrots)",8.3261759446539,2.24347389544847,4130.59170080825,9.42601948306191
"8593","Red-throated Swallow","Petrochelidon rufigula","Passeriformes","Hirundinidae (Swallows)",8.34691141597404,2.35291271859247,4217.13563029437,10.5161557612519
"8594","Zimmer's Tapaculo","Scytalopus zimmeri","Passeriformes","Rhinocryptidae (Tapaculos)",8.3580499809759,2.32384826789138,4264.37104865846,10.2149084701467
"8595","Black-breasted Myzomela","Myzomela vulnerata","Passeriformes","Meliphagidae (Honeyeaters)",8.37410782456603,2.29681295768104,4333.40039994433,9.94244491454003
"8596","Fiery-billed Aracari","Pteroglossus frantzii","Piciformes","Ramphastidae (Toucans)",8.36284146527973,2.31254962649173,4284.8527452823,10.1001434477283
"8597","White-throated Flowerpecker","Dicaeum vincens","Passeriformes","Dicaeidae (Flowerpeckers)",8.3471239701419,2.26619303482783,4218.03209531934,9.64262172506153
"8598","Kashmir Flycatcher","Ficedula subrubra","Passeriformes","Muscicapidae (Old World Flycatchers)",8.32369151952678,2.33505977238344,4120.34229221294,10.3300773642617
"8599","Long-crested Myna","Basilornis corythaix","Passeriformes","Sturnidae (Starlings)",8.34302499145153,2.29173803261741,4200.77785817877,9.89211556849802
"8600","Indochinese Fulvetta","Fulvetta danisi","Passeriformes","Paradoxornithidae (Parrotbills, Wrentit, and Allies)",8.32982210107782,2.25618180132619,4145.6799746602,9.54656879380478
"8601","Buff-rumped Woodpecker","Meiglyptes tristis","Piciformes","Picidae (Woodpeckers)",8.3400947055595,2.25681309344619,4188.48639563015,9.55259737015343
"8602","Buru White-eye","Zosterops buruensis","Passeriformes","Zosteropidae (White-eyes, Yuhinas, and Allies)",8.29838934566783,2.30147959181489,4017.39654289774,9.98895109662152
"8603","White-capped Munia","Lonchura ferruginosa","Passeriformes","Estrildidae (Waxbills and Allies)",8.30439750114548,2.25519683553569,4041.60634123218,9.53717037944438
"8604","Lazuli Kingfisher","Todiramphus lazuli","Coraciiformes","Alcedinidae (Kingfishers)",8.30991725774181,2.34243849955753,4063.97670718366,10.4065820934701
"8605","Cauca Guan","Penelope perspicax","Galliformes","Cracidae (Guans, Chachalacas, and Curassows)",8.32756581985468,2.14902847376351,4136.33669926839,8.57652203216281
"8606","Chowchilla","Orthonyx spaldingii","Passeriformes","Orthonychidae (Logrunners)",8.2956970106497,2.29225993325924,4006.59491283182,9.89727961740528
"8607","Pygmy Tit","Psaltria exilis","Passeriformes","Aegithalidae (Long-tailed Tits)",8.32937556331186,2.32722722058719,4143.82918524039,10.2494825418405
"8608","Sri Lanka Spurfowl","Galloperdix bicalcarata","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",8.31654165216525,2.29059671398775,4090.98745797807,9.88083195303809
"8609","White-bellied Antpitta","Grallaria hypoleuca","Passeriformes","Grallariidae (Antpittas)",8.30864068596121,2.31204375011018,4058.79205919401,10.0950353158584
"8610","White-tufted Sunbeam","Aglaeactis castelnaudii","Caprimulgiformes","Trochilidae (Hummingbirds)",8.32588965835849,2.30944004184719,4129.40933826756,10.0687849779321
"8611","Chestnut-backed Owlet","Glaucidium castanotum","Strigiformes","Strigidae (Owls)",8.34914884025982,2.3059569998109,4226.58171547954,10.0337759808967
"8612","Crested Cuckoo-Dove","Reinwardtoena crassirostris","Columbiformes","Columbidae (Pigeons and Doves)",8.29918080983583,2.27201952266755,4020.5774269219,9.69896833530102
"8613","Black-breasted Hillstar","Oreotrochilus melanogaster","Caprimulgiformes","Trochilidae (Hummingbirds)",8.2801831338038,2.2473811087915,3944.91676344461,9.46292099625427
"8614","Red-and-white Antpitta","Grallaria erythroleuca","Passeriformes","Grallariidae (Antpittas)",8.25998427593638,2.28592661613349,3866.03331024939,9.83479508295125
"8615","Stejneger's Petrel","Pterodroma longirostris","Procellariiformes","Procellariidae (Shearwaters and Petrels)",8.28656233085536,2.34054678341915,3970.16260331112,10.3869144028876
"8616","Snowy-cheeked Laughingthrush","Ianthocincla sukatschewi","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",8.27771765408997,2.28440747942688,3935.20263111039,9.81986602724806
"8617","Buff-bridled Inca-Finch","Incaspiza laeta","Passeriformes","Thraupidae (Tanagers and Allies)",8.26374923552764,2.30326251655999,3880.61620421827,10.0067765306911
"8618","Slaty Flowerpiercer","Diglossa plumbea","Passeriformes","Thraupidae (Tanagers and Allies)",8.28850873495586,2.30858577442546,3977.89766942205,10.060187215866
"8619","Long-tailed Ground-Roller","Uratelornis chimaera","Coraciiformes","Brachypteraciidae (Ground-Rollers)",8.25752162836839,2.32347629600408,3856.52434613949,10.2111095179599
"8620","Arfak Honeyeater","Melipotes gymnops","Passeriformes","Meliphagidae (Honeyeaters)",8.30648306423378,2.28085615286792,4050.04416198021,9.78505432666536
"8621","Rufous-throated Tanager","Ixothraupis rufigula","Passeriformes","Thraupidae (Tanagers and Allies)",8.27393093269436,2.30412548254943,3920.32929347673,10.0154157656479
"8622","Bicknell's Thrush","Catharus bicknelli","Passeriformes","Turdidae (Thrushes and Allies)",8.2745219723194,2.26642650266339,3922.64704830739,9.64487322990158
"8623","Jamaican Crow","Corvus jamaicensis","Passeriformes","Corvidae (Crows, Jays, and Magpies)",8.28401607164296,2.2835101313694,3960.06639943861,9.81105814200413
"8624","Ochraceous Wren","Troglodytes ochraceus","Passeriformes","Troglodytidae (Wrens)",8.26735495337954,2.28966146040202,3894.63386802529,9.87159518955533
"8625","Grayish Piculet","Picumnus granadensis","Piciformes","Picidae (Woodpeckers)",8.25956251890374,2.34128468611065,3864.40312730709,10.394581763517
"8626","Halmahera Boobook","Ninox hypogramma","Strigiformes","Strigidae (Owls)",8.24549520633876,2.31515137907902,3810.4219359724,10.1264557362652
"8627","Parker's Antbird","Cercomacroides parkeri","Passeriformes","Thamnophilidae (Typical Antbirds)",8.23934740718854,2.29439269107541,3787.06808817097,9.91841064353882
"8628","Maroon-fronted Parrot","Rhynchopsitta terrisi","Psittaciformes","Psittacidae (New World and African Parrots)",8.26766959919782,2.30939774879134,3895.85949109406,10.0683591472516
"8629","Appert's Tetraka","Xanthomixis apperti","Passeriformes","Bernieridae (Malagasy Warblers)",8.24386239032914,2.30790689353586,3804.20529472882,10.0533598647606
"8630","Wallace's Scops-Owl","Otus silvicola","Strigiformes","Strigidae (Owls)",8.24036678847965,2.29684036613628,3790.9305228406,9.94271742533095
"8631","Red-faced Malkoha","Phaenicophaeus pyrrhocephalus","Cuculiformes","Cuculidae (Cuckoos)",8.27992275037493,2.30076559107838,3943.88970621127,9.98182152374465
"8632","Rufous-bellied Mountain-Tanager","Pseudosaltator rufiventris","Passeriformes","Thraupidae (Tanagers and Allies)",8.24939372892188,2.28882639641618,3825.30594591428,9.86335521686077
"8633","Rufous-breasted Warbling-Finch","Poospiza rubecula","Passeriformes","Thraupidae (Tanagers and Allies)",8.26131021930195,2.29579983501835,3871.16285145721,9.93237709910163
"8634","Standardwing Bird-of-Paradise","Semioptera wallacii","Passeriformes","Paradisaeidae (Birds-of-Paradise)",8.25263793181193,2.26853346671355,3837.73616669626,9.66521605433952
"8635","Bagobo Robin","Leonardina woodi","Passeriformes","Muscicapidae (Old World Flycatchers)",8.28652409569933,2.33116590821438,3970.01080642655,10.289931657838
"8636","Caucasian Snowcock","Tetraogallus caucasicus","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",8.21028602300097,2.33677720842743,3678.59447844127,10.3478338549183
"8637","Rufous-tailed Flycatcher","Myiarchus validus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.23684147705953,2.28426418954982,3777.58984102082,9.81845904065816
"8638","Eastern Bristlebird","Dasyornis brachypterus","Passeriformes","Dasyornithidae (Bristlebirds)",8.28281085000681,2.27545833719842,3955.29651669377,9.73237870164915
"8639","White-eyed Thrush","Turdus jamaicensis","Passeriformes","Turdidae (Thrushes and Allies)",8.23590286006649,2.29818258138282,3774.04579451463,9.95607165236999
"8640","Checker-throated Woodpecker","Chrysophlegma mentale","Piciformes","Picidae (Woodpeckers)",8.22596092586806,2.33799537479788,3736.71038020514,10.3604469189729
"8641","Bolivian Tapaculo","Scytalopus bolivianus","Passeriformes","Rhinocryptidae (Tapaculos)",8.22163721744352,2.32386871003846,3720.58881165035,10.2151172869424
"8642","White-whiskered Laughingthrush","Trochalopteron morrisonianum","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",8.20681813629436,2.33206790489023,3665.85962382969,10.2992173291809
"8643","Black-and-crimson Oriole","Oriolus cruentus","Passeriformes","Oriolidae (Old World Orioles)",8.23676675633664,2.2899395725541,3777.30758732236,9.87434098193933
"8644","Solomons Frogmouth","Rigidipenna inexpectata","Caprimulgiformes","Podargidae (Frogmouths)",8.24954525323008,2.30298806872461,3825.88561666739,10.0040305693619
"8645","Olive Honeyeater","Lichmera argentauris","Passeriformes","Meliphagidae (Honeyeaters)",8.17654415038162,2.2567406425071,3556.54252250815,9.55190530057408
"8646","Mindanao Plumed-Warbler","Micromacronus sordidus","Passeriformes","Cisticolidae (Cisticolas and Allies)",8.19937291150857,2.27637922235433,3638.66782503074,9.7413452326662
"8647","Halmahera Flowerpecker","Dicaeum schistaceiceps","Passeriformes","Dicaeidae (Flowerpeckers)",8.20354453923371,2.29493716349741,3653.87869760219,9.92381241502868
"8648","Puerto Rican Oriole","Icterus portoricensis","Passeriformes","Icteridae (Troupials and Allies)",8.13567814903098,2.27576350998919,3414.1305732368,9.73534921205481
"8649","Ring-tailed Pigeon","Patagioenas caribaea","Columbiformes","Columbidae (Pigeons and Doves)",8.19128486520976,2.29408450650768,3609.35680542289,9.91535441340776
"8650","Scaled Metaltail","Metallura aeneocauda","Caprimulgiformes","Trochilidae (Hummingbirds)",8.17031601397861,2.30910229656971,3534.46072615347,10.0653848675737
"8651","Coppery Metaltail","Metallura theresiae","Caprimulgiformes","Trochilidae (Hummingbirds)",8.20055017419874,2.31242786699939,3642.95401539405,10.0989137342557
"8652","Jamaican Pewee","Contopus pallidus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.18187938551518,2.25169307905093,3575.5682212864,9.50381292919793
"8653","Velvet-fronted Euphonia","Euphonia concinna","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",8.18074816508247,2.32152015927241,3571.52575234875,10.1911547150853
"8654","Vogelkop Melidectes","Melidectes leucostephes","Passeriformes","Meliphagidae (Honeyeaters)",8.19375077338619,2.29915247368472,3618.26813062028,9.96573265393091
"8655","Green-throated Carib","Eulampis holosericeus","Caprimulgiformes","Trochilidae (Hummingbirds)",8.21918644974361,2.31834923202686,3711.48167706011,10.1588904857317
"8656","Streaked Reed Warbler","Acrocephalus sorghophilus","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",8.18649815310948,2.32817434059403,3592.1211375277,10.2591946303463
"8657","Curl-crested Manucode","Manucodia comrii","Passeriformes","Paradisaeidae (Birds-of-Paradise)",8.1864633946266,2.3391904923579,3591.99628301654,10.372836272908
"8658","Luzon Scops-Owl","Otus longicornis","Strigiformes","Strigidae (Owls)",8.20749775637729,2.32061023658884,3668.351862443,10.1818857698895
"8659","Cactus Canastero","Pseudasthenes cactorum","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",8.20352686973812,2.26131474762948,3653.81413597904,9.59569679663917
"8660","Ashy Antwren","Myrmotherula grisea","Passeriformes","Thamnophilidae (Typical Antbirds)",8.1925186546744,2.30158472731022,3613.81274010095,9.99000134515118
"8661","Papuan Lorikeet","Charmosyna papou","Psittaciformes","Psittaculidae (Old World Parrots)",8.14355551744843,2.32161886930128,3441.13114468996,10.1921607339127
"8662","Sapphire-vented Puffleg","Eriocnemis luciani","Caprimulgiformes","Trochilidae (Hummingbirds)",8.15949877647991,2.31832400491675,3496.43366970245,10.1586342095153
"8663","Sombre Kingfisher","Todiramphus funebris","Coraciiformes","Alcedinidae (Kingfishers)",8.15646826106275,2.33992902829368,3485.85371301949,10.3804998148037
"8664","Diademed Tapaculo","Scytalopus schulenbergi","Passeriformes","Rhinocryptidae (Tapaculos)",8.15409435056593,2.3218902622613,3477.58842271101,10.1949271899646
"8665","Spot-winged Parrotlet","Touit stictopterus","Psittaciformes","Psittacidae (New World and African Parrots)",8.16661582266437,2.30125689047456,3521.40671134416,9.98672679151096
"8666","Large-billed Reed Warbler","Acrocephalus orinus","Passeriformes","Acrocephalidae (Reed Warblers and Allies)",8.14268431471758,2.29255959509966,3438.13452735966,9.90024589884909
"8667","White-tailed Hillstar","Urochroa leucura","Caprimulgiformes","Trochilidae (Hummingbirds)",8.13043452597178,2.32125480781142,3396.27501425865,10.1884508360475
"8668","Purple-throated Sunangel","Heliangelus viola","Caprimulgiformes","Trochilidae (Hummingbirds)",8.14166587215686,2.26425266613963,3434.6347672823,9.62392962444212
"8669","Chestnut-bellied Partridge","Arborophila javanica","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",8.16539643166152,2.30358366912381,3517.11535663437,10.0099907487291
"8670","Red-bellied Grackle","Hypopyrrhus pyrohypogaster","Passeriformes","Icteridae (Troupials and Allies)",8.15884433472957,2.32736327401597,3494.14620611919,10.2508771139495
"8671","Tumbes Tyrant","Tumbezia salvini","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.13450484024455,2.32353041248297,3410.1270929558,10.211662122205
"8672","Beautiful Woodpecker","Melanerpes pulcher","Piciformes","Picidae (Woodpeckers)",8.11382972044617,2.28624860837715,3340.34615708453,9.83796232057148
"8673","Atherton Scrubwren","Sericornis keri","Passeriformes","Acanthizidae (Thornbills and Allies)",8.13772145550092,2.31564420437582,3421.11382035369,10.1314475397614
"8674","Yellow-browed Oxylabes","Crossleyia xanthophrys","Passeriformes","Bernieridae (Malagasy Warblers)",8.14156270724575,2.296966237232,3434.28045176863,9.9439690048349
"8675","Chestnut-breasted Wren","Cyphorhinus thoracicus","Passeriformes","Troglodytidae (Wrens)",8.1597341315686,2.31114138211371,3497.25667000373,10.0859299878622
"8676","Red-bellied Myzomela","Myzomela malaitae","Passeriformes","Meliphagidae (Honeyeaters)",8.13791077546001,2.29884684247379,3421.76156679593,9.96268728039648
"8677","White-tipped Quetzal","Pharomachrus fulgidus","Trogoniformes","Trogonidae (Trogons)",8.14407935516665,2.29873681051368,3442.93421119279,9.96159112669405
"8678","Taiwan Whistling-Thrush","Myophonus insularis","Passeriformes","Muscicapidae (Old World Flycatchers)",8.12396161618678,2.26098037014379,3374.36222873768,9.5924887480503
"8679","Purple-chested Hummingbird","Amazilia rosenbergi","Caprimulgiformes","Trochilidae (Hummingbirds)",8.13432107036129,2.3513745329534,3409.50047187682,10.4999923957969
"8680","Inca Wren","Pheugopedius eisenmanni","Passeriformes","Troglodytidae (Wrens)",8.11943856354126,2.28565354803957,3359.13427511112,9.83210988084206
"8681","Timor White-eye","Heleia muelleri","Passeriformes","Zosteropidae (White-eyes, Yuhinas, and Allies)",8.09162896113769,2.29954619632944,3267.00506234006,9.96965716108098
"8682","Roraiman Antbird","Myrmelastes saturatus","Passeriformes","Thamnophilidae (Typical Antbirds)",8.14013150611701,2.3042937873937,3429.36882131355,10.0171015504974
"8683","Dwarf Cassowary","Casuarius bennetti","Casuariiformes","Casuariidae (Cassowaries and Emu)",8.10532251482956,2.32630034405104,3312.04967813501,10.2399869382707
